twitterUsername,politicalParty,tweetText
maziehirono,D,"As @realDonaldTrump tweets lies, Americans die. 
 
141,000+ people have died in our country from COVID-19. We are n... https://t.co/7a8y4bX30p"
maziehirono,D,"While trying to minimize testing in our country, @realDonaldTrump indulges himself by getting tested for COVID-19 m... https://t.co/IT4IX5LSEK"
maziehirono,D,"Do we really think our local police departments need weapons of war like:

Grenade Launchers?
Bayonets?
Explosives?... https://t.co/rEX9OSIsiY"
maziehirono,D,"Internet access is a civil rights issue.

Being online isn't an option, it's a requirement. But, too many students... https://t.co/jU7mKAbbBu"
maziehirono,D,"Action, not lip service, was John Lewis' style. Mitch McConnell paying lip service to John's extraordinary life's w... https://t.co/j9mFB9bPV8"
maziehirono,D,I'm struggling to find the words to describe the loss I'm feeling with the passing of my friend John Lewis. A fierc... https://t.co/HBLs6Oya0W
maziehirono,D,"86% of LBGTQ+ youth reported that recent politics negatively impacted their well-being.
 
We can change that - bill... https://t.co/Fa3Ts2mS5L"
maziehirono,D,"Undermining data and science isn't new to @realDonaldTrump's administration.

We condemned China for politicizing a... https://t.co/rNdcCwtx8C"
maziehirono,D,"More than 2 years ago, @realDonaldTrump stripped away protections for Dreamers.

He claimed he wanted to protect Dr... https://t.co/TcxJCYah5n"
maziehirono,D,"In the midst of this pandemic, no one was waiting with bated breath for Ivanka to step forward to lead us anywhere.... https://t.co/yGpZfrkY8H"
maziehirono,D,"The president either told Kayleigh McEnany to say it or she came up with it herself. Either way, this administratio... https://t.co/b6gpjQoMHN"
maziehirono,D,"If Trump had it his way, the only tweets left in the world would come from Twitter. https://t.co/dljqvprHmg"
maziehirono,D,"The spread of disinformation in the lead up to the 2020 election puts our democracy at risk.
 
After yesterday's ha... https://t.co/FjFmv7K9ej"
maziehirono,D,"RT @SenSchumer: BREAKING: The Senate Democrats are announcing the Economic Justice Act, a major new proposal to invest $350 billion in comm..."
maziehirono,D,"Here's the math:

In a typical week there are 168 hours.

A minimum wage worker in Hawaii has to work 153 hours to... https://t.co/IMxE0EDaBE"
maziehirono,D,"Here's everyone in @realDonaldTrump's administration with Hatch Act violation complaints:

Kellyanne Conway
Ivanka... https://t.co/CGc8RMDDly"
maziehirono,D,"Of course @realDonaldTrump and Betsy DeVos are using this pandemic as a cover to push their ideological, anti-publi... https://t.co/82KUOMGAtf"
maziehirono,D,"Today, yet again, @realDonaldTrump is providing handouts to industry at the expense of environmental and public hea... https://t.co/xvi94POZLx"
maziehirono,D,"Once again @realDonaldTrump used the pandemic as a cover to push his anti-immigrant agenda.

But he failed thanks t... https://t.co/GjZbeLcvfa"
maziehirono,D,"Judy Shelton is so far off the ideological spectrum that even Republicans have concerns.

Her flip-flopping opinion... https://t.co/evV0Sxh871"
maziehirono,D,"Russia interfered with our elections, period.

But @realDonaldTrump continues to obsess over conspiracy theories de... https://t.co/O4f469PYx0"
maziehirono,D,.@realDonaldTrump has 194 days left in office. He and his stooge in chief Bill Barr are going to use every single o... https://t.co/2ubk2HShcy
maziehirono,D,"Instead of responding to the hurricane, NOAA forecasters were forced to waste their time responding to... https://t.co/naQkqkzZMs"
maziehirono,D,This Supreme Court - even with two of @realDonaldTrump's hand-picked justices - held that no one is above the law.... https://t.co/I55IIjsBou
maziehirono,D,"Science-based actions that save lives: Wear a Mask, Social Distance, Follow CDC Reopening Guidance.

POTUS-based ac... https://t.co/XD77mOWyHh"
maziehirono,D,RT @MiliLaff: Mahalo to @maziehirono for meeting with our @HSTAvoice teachers this morning to discuss the critical issues teachers and stud...
maziehirono,D,"FB's audit proved what we all knew: Its approach to civil rights is ""too reactive and piecemeal"" and leaves our ele... https://t.co/EtEI2VH3Jj"
maziehirono,D,"It shouldn't take colleges suing this administration to stop this decision.

It isn't about money or research - it'... https://t.co/IZ9ixSUmfM"
maziehirono,D,"Thank you for your service, sir. Your retirement is a loss for this country.

It's a travesty @realDonaldTrump bloc... https://t.co/sxhtZIf9Qh"
maziehirono,D,We cannot forget. We cannot stop fighting for Breonna Taylor. #SayHerName https://t.co/j5czj4Ryqf
maziehirono,D,"2000+ hate incidents and counting against Asian Americans have been reported during the pandemic.

Tell me again th... https://t.co/sVqy0rK8sE"
maziehirono,D,"Tyson Foods Estimated Net Worth: $40 billion
Walmart Estimated Net Worth: $514 billion
 
But taking simple steps to... https://t.co/o4CsSdeU9M"
maziehirono,D,"The Minneapolis PD aren't the only ones - police brutality shows up in too many departments across the country.

Th... https://t.co/UeYkxNZXgx"
maziehirono,D,"This Fourth of July, I continue to reflect on the ongoing protests and calls for justice in our country. As we marc... https://t.co/0khHIy4Ewo"
maziehirono,D,"RT @SenWarren: Yesterday @MazieHirono &amp; I were not impressed by the ""briefing"" from Trump administration officials about the Russian bounty..."
maziehirono,D,RT @SenWarren: Trump seems to echo the Kremlin as he dismisses reports that he knew &amp; did nothing about Russia paying militants to kill US...
maziehirono,D,Wear a mask.
maziehirono,D,Families nationwide need as much help as possible to make ends meet. No one should wonder where their next meal is... https://t.co/40nsBe2VMC
maziehirono,D,"Those in Hawaii aren't strangers to rising rents and a high cost of living, and COVID-19 has only made it harder to... https://t.co/KX9sY3icbc"
maziehirono,D,26 million people across the country will have trouble paying rent in September. And yet Republicans thought one st... https://t.co/VVZ4BfKME1
maziehirono,D,"Pardon me if I don't applaud @Facebook for finally banning ""Boogaloo"" groups.

As @MarkWarner, @SenatorMenendez and... https://t.co/9ttekWVjih"
maziehirono,D,"This is near and dear to the right. There's more of this to come.
 
As Justice Sotomayor said, this decision ""sligh... https://t.co/Rv9w2VlCJa"
maziehirono,D,What the heck is going on? @realDonaldTrump politicizes everything -- including potential Russian targeting of Amer... https://t.co/8UCAEyAgre
maziehirono,D,Let's take today to celebrate today's Supreme Court decision striking down Louisiana's unconstitutional anti-aborti... https://t.co/VyYWHOe3XD
maziehirono,D,RT @Hesanche: TODAY! Join us for this important Forum on Social Media Disinformation and Election Interference from @GWIDDP with @staceyabr...
maziehirono,D,"Women especially WOC have shouldered the burdens of the pandemic from lost wages, unpaid care and household labor,... https://t.co/AKrqElEZzA"
maziehirono,D,"On the 70th anniversary of the #KoreanWar, we remember those who answered the call to preserve freedom and democrac... https://t.co/CKbku8RntV"
maziehirono,D,"Reminder: Legislation to restore the Voting Rights Act is collecting dust on @senatemajldr's desk.

It's been 7 yea... https://t.co/7cvy4JvBUE"
maziehirono,D,"As #COVID19 moves across the country, our state and local governments need our help. Congress must help our communi... https://t.co/WiXWgFDJA3"
maziehirono,D,Annexation is a threat to Israel's long-term security and to the right of self-determination for Palestinians. I jo... https://t.co/zwrT2l4wlr
maziehirono,D,"As a strong supporter of the two-state solution, I oppose any unilateral move that puts the cause of peace further... https://t.co/NUxgZtTNIU"
maziehirono,D,"RT @JAIncarceration: To our Black brothers and sisters, the AAPI community stands in solidarity and marches with you for racial justice.
#B..."
maziehirono,D,D.C. should be a state. Pass it on. https://t.co/66Lq1l5dZa
maziehirono,D,Notice the correlation between @realDonaldTrump's sinking poll numbers and his resorting to racism to gin up his ba... https://t.co/GZMRXOeUp1
maziehirono,D,This decision is exactly why @realDonaldTrump nominated Neomi Rao to the DC Circuit. Instead of standing up for the... https://t.co/tvq9XxaQ9S
maziehirono,D,"""I had been discriminated against &amp; was living as a second-class citizen. All of that, emotionally, came to mind.""... https://t.co/pL0JZj0lUE"
maziehirono,D,"Lawrence Van Dyke claimed same sex marriage hurt society.

Steven Menashi argued businesses could discriminate agai... https://t.co/oV6ZdUNeYW"
maziehirono,D,"When you see the pattern of corrupt behavior by @realDonaldTrump and people close to him like AG Barr, it's clear i... https://t.co/PLqsGsLvks"
maziehirono,D,"In investigating Giuliani, Geoff Berman was doing his job - it's precisely why Bill Barr is trying to fire him. Onl... https://t.co/pF1jd2Nc9J"
maziehirono,D,"This moment of reckoning will not be smooth or fast, but there is a growing undercurrent and a thirst for change in... https://t.co/DhzKIpK4t5"
maziehirono,D,"Justin Walker is an ardent advocate and defender of ""Brett Kavanaugh's America"" - which would discriminate against... https://t.co/NpiBuMmho7"
maziehirono,D,"But, @realDonaldTrump has already called the SCOTUS decision ""horrible,"" and nothing stops him from trying to end D... https://t.co/FQfxDmhdmi"
maziehirono,D,"Today, I join the thousands of Dreamers, including those from HI, celebrating their hard won victory at the Supreme... https://t.co/mH15WnbgMn"
maziehirono,D,"RT @SenJeffMerkley: Nearly 30,000 additional Americans have lost their lives to COVID-19 since the House passed the HEROES Act on May 15. M..."
maziehirono,D,"RT @ChrisCoons: Why were peaceful protestors outside the White House met with tear gas, rubber bullets, batons, and more? We need to unders..."
maziehirono,D,Funding from the Great American Outdoors Act provides important resources to protect and maintain important lands i... https://t.co/9bWOxZFlkN
maziehirono,D,"RT @CAPAC: We all deserve to thrive, not just survive. The census provides a fair say in choosing our leaders and the power to build the wo..."
maziehirono,D,"RT @NIST: To help prevent the spread of COVID-19, cover smart by wearing a face covering made with a few layers of tightly woven fabric tha..."
maziehirono,D,"We are at a pivotal moment that calls for more than just nibbling around the edges of policing reform.

The Justice... https://t.co/3GosgoGctA"
maziehirono,D,"In showing Pride and proclaiming that Black Lives Matter at our embassy in Seoul, my friend Harry Harris sent a cle... https://t.co/C7dJLXEY7g"
maziehirono,D,"8 years ago, DACA was created to protect thousands of young Americans. More than 200,000 are now working on the fro... https://t.co/0KthR0Lzng"
maziehirono,D,"Earlier this month, peaceful protesters gathered in Lafayette Square were met with tear gas, rubber bullets, pepper... https://t.co/scCY9vNi4A"
maziehirono,D,Today marks a historic victory for the fight towards equality in this country. No one should be discriminated again... https://t.co/NKNDzUUyVz
maziehirono,D,RT @civilrightsorg: TODAY: We're fighting to protect our health care &amp; rights by rallying to stop Trump's anti-civil rights judicial nomine...
maziehirono,D,"RT @CAPAC: Is your community getting all it deserves? At 12:30 ET today, join @CAPAC Chair @RepJudyChu @AAAJ_AAJC and @APIAVote at https://..."
maziehirono,D,"RT @AFJustice: Tune in at 3pm ET! https://t.co/RTcJ9NDWhv

#courtsmatter #StopWalker #StopWilson https://t.co/eeU5FOuXjW"
